record_id,path,requested_dose,effective_dose,actual_internal_height_probe_delta,linear_probe_delivery_fraction,relative_descriptor_mismatch,actual_to_requested_raw_norm,descriptor_delta_cosine
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090701_random_norm_dose+600,random_norm,600.0,600.0,3.403555787669802,,0.015693208721128935,1.006181402102441,0.9998776411659401
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090701_random_norm_dose-300,random_norm,-300.0,-300.0,-1.5133439342878319,,0.027061992553007536,1.0223821437359617,0.9996383603232233
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090701_random_norm_dose-600,random_norm,-600.0,-600.0,-3.721019438977578,,0.014286775871345437,1.0040150004721982,0.9998993720001238
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090701_wrong_variable_ball_x_dose+300,wrong_variable_ball_x,300.0,300.0,13.631370452819851,,0.03078601698399183,1.0258697041141478,0.9995344724999874
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090701_wrong_variable_ball_x_dose+600,wrong_variable_ball_x,600.0,600.0,28.677804984054774,,0.01574800028368315,1.0061148564305549,0.9998769216079301
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090701_wrong_variable_ball_x_dose-300,wrong_variable_ball_x,-300.0,-300.0,-14.901463967862696,,0.028137013814614958,1.0218937309234915,0.999610788188703
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090701_wrong_variable_ball_x_dose-600,wrong_variable_ball_x,-600.0,-600.0,-33.89704710461626,,0.014306418130748191,1.0046984275765498,0.9998981343925284
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_affine_forward_dose+300,affine_forward,300.0,300.0,156.52516404640687,,0.03722086480470738,1.0201539191335538,0.9993928556917947
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_affine_forward_dose+600,affine_forward,600.0,600.0,314.47341642132346,,0.022545413606109174,1.008186483081849,0.9997498781948781
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_affine_forward_dose-300,affine_forward,-300.0,-300.0,-156.5327990736456,,0.03714246650021956,1.0203433052940112,0.9993936358491108
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_affine_forward_dose-600,affine_forward,-600.0,-586.3602204444967,-307.5017284241235,,0.023181376975774225,1.0081338902363575,0.9997367713362709
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_probe_linear_dose+300,probe_linear,300.0,300.0,297.00894474713914,0.9900298158237971,0.035407206073859034,1.0302548221306205,0.9994117041654312
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_probe_linear_dose+600,probe_linear,600.0,600.0,598.249736179001,0.9970828936316685,0.01955956583126598,1.0086908561693553,0.9998119235551027
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_probe_linear_dose-300,probe_linear,-300.0,-300.0,-296.9548399033541,0.9898494663445138,0.035420486466839415,1.030094575050874,0.9994128584195089
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_probe_linear_dose-600,probe_linear,-600.0,-586.3602204444967,-584.835475780187,0.9973996451137941,0.019762941342378177,1.0094902305797304,0.9998071478245699
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_quadratic_forward_dose+300,quadratic_forward,300.0,300.0,149.5929291354496,,0.03774884611916881,1.0215965887177938,0.9993686747277379
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_quadratic_forward_dose+600,quadratic_forward,600.0,600.0,283.9914863707089,,0.022798826711112843,1.005574923665178,0.999751915476525
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_quadratic_forward_dose-300,quadratic_forward,-300.0,-300.0,-167.24360640420866,,0.03517168208664372,1.016826538182523,0.9994423758524418
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_quadratic_forward_dose-600,quadratic_forward,-600.0,-586.3602204444967,-344.73897692739195,,0.0198491743087805,1.0079447298996398,0.9998029859518646
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_random_norm_dose+300,random_norm,300.0,300.0,2.077834296929268,,0.028949574174033915,1.0264953824845813,0.9995852791455682
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_random_norm_dose+600,random_norm,600.0,600.0,4.721799546281886,,0.015591025117005133,1.007479519062187,0.9998784838716923
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_random_norm_dose-300,random_norm,-300.0,-300.0,-2.176529767870079,,0.02633698601505579,1.0193715452297263,0.99965867150615
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_random_norm_dose-600,random_norm,-600.0,-586.3602204444967,-5.585342277984864,,0.014229376923380135,1.004203703897173,0.9998993470991008
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_wrong_variable_ball_x_dose+300,wrong_variable_ball_x,300.0,300.0,13.66117440214964,,0.030740549588197268,1.0259378413173514,0.99953484034466
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_wrong_variable_ball_x_dose+600,wrong_variable_ball_x,600.0,600.0,27.71075027895222,,0.016463548003214142,1.0065762672882301,0.9998652312503007
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_wrong_variable_ball_x_dose-300,wrong_variable_ball_x,-300.0,-300.0,-16.044044832594977,,0.027245473065485852,1.0200555456031692,0.9996330034786775
2026-05-14T03-11-22Z-090bf8_clip00_seed2026090702_wrong_variable_ball_x_dose-600,wrong_variable_ball_x,-600.0,-586.3602204444967,-34.578852190465796,,0.01462311834656507,1.004135321591883,0.9998937436901961
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_affine_forward_dose+300,affine_forward,300.0,300.0,156.66600768850856,,0.03812641395938648,1.024203063849224,0.9993381987518837
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_affine_forward_dose+600,affine_forward,600.0,600.0,314.7678329457991,,0.01973368092789586,1.0104887255205073,0.9998053835896514
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_affine_forward_dose-300,affine_forward,-300.0,-274.16494762710806,-142.969025770624,,0.040279505264080855,1.0278905307459516,0.9992805081955147
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_affine_forward_dose-600,affine_forward,-600.0,-274.16494762710806,-142.969025770624,,0.040279505264080855,1.0278905307459516,0.9992805081955147
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_probe_linear_dose+300,probe_linear,300.0,300.0,296.1669073210752,0.987223024403584,0.03931302950798861,1.0306173838590857,0.9992916154651993
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_probe_linear_dose+600,probe_linear,600.0,600.0,598.6257533793868,0.9977095889656447,0.02010405754209421,1.010317071290543,0.9997996797551532
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_probe_linear_dose-300,probe_linear,-300.0,-274.16494762710806,-269.4701883526501,0.9828761505980578,0.04515174078313588,1.033372725213813,0.9990978223447579
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_probe_linear_dose-600,probe_linear,-600.0,-274.16494762710806,-269.4701883526501,0.9828761505980578,0.04515174078313588,1.033372725213813,0.9990978223447579
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_quadratic_forward_dose+300,quadratic_forward,300.0,300.0,167.46987874787726,,0.03541266255506035,1.0169606601730825,0.9994511030651952
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_quadratic_forward_dose+600,quadratic_forward,600.0,600.0,320.2346746087784,,0.018910786172689306,1.0102418237875643,0.9998211976317112
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_quadratic_forward_dose-300,quadratic_forward,-300.0,-274.16494762710806,-168.48281369556895,,0.029172674572202163,1.0176875131376342,0.999583622136237
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_quadratic_forward_dose-600,quadratic_forward,-600.0,-274.16494762710806,-168.48281369556895,,0.029172674572202163,1.0176875131376342,0.999583622136237
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_random_norm_dose+300,random_norm,300.0,300.0,1.7803290323001875,,0.026489294076083438,1.021618052617803,0.999652501451708
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_random_norm_dose+600,random_norm,600.0,600.0,2.9222395693558383,,0.01659181446338362,1.0065708640455382,0.999863606786312
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_random_norm_dose-300,random_norm,-300.0,-274.16494762710806,-2.037329438535835,,0.023697235686237595,1.0155472916152413,0.9997221807824374
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_random_norm_dose-600,random_norm,-600.0,-274.16494762710806,-2.037329438535835,,0.023697235686237595,1.0155472916152413,0.9997221807824374
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_wrong_variable_ball_x_dose+300,wrong_variable_ball_x,300.0,300.0,15.543046358599724,,0.027843813065410446,1.0209766311134065,0.999618329138388
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_wrong_variable_ball_x_dose+600,wrong_variable_ball_x,600.0,600.0,28.36432669893702,,0.015809871160627445,1.0075956655328135,0.9998751193273294
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_wrong_variable_ball_x_dose-300,wrong_variable_ball_x,-300.0,-274.16494762710806,-18.579160223595522,,0.02340697569366913,1.0166414555270475,0.9997271000418908
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090701_wrong_variable_ball_x_dose-600,wrong_variable_ball_x,-600.0,-274.16494762710806,-18.579160223595522,,0.02340697569366913,1.0166414555270475,0.9997271000418908
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_affine_forward_dose+300,affine_forward,300.0,300.0,156.535155708925,,0.037996912986447175,1.0234647466869835,0.999350456618843
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_affine_forward_dose+600,affine_forward,600.0,599.9999999999999,315.0344444701557,,0.019841036108239663,1.0101447973644813,0.9998034928426147
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_affine_forward_dose-300,affine_forward,-300.0,-300.0,-156.52876092456313,,0.03819226501723663,1.0233508261271658,0.9993447947012607
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_affine_forward_dose-600,affine_forward,-600.0,-353.6552656285245,-185.4207508877575,,0.0338856628647373,1.0187298810201493,0.9994616803847033
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_probe_linear_dose+300,probe_linear,300.0,300.0,296.3866314107577,0.987955438035859,0.03904046455342809,1.0309976183033824,0.9992942878817103
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_probe_linear_dose+600,probe_linear,600.0,599.9999999999999,598.424274911618,0.9973737915193636,0.020423646707415585,1.0098447869337264,0.9997938678854501
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_probe_linear_dose-300,probe_linear,-300.0,-300.0,-296.3679970489559,0.9878933234965196,0.0390729847910334,1.0309731150286716,0.9992936680149148
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_probe_linear_dose-600,probe_linear,-600.0,-353.6552656285245,-351.31672807767967,0.9933875223186944,0.0320261997347804,1.0257257438808098,0.9995028364837945
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_quadratic_forward_dose+300,quadratic_forward,300.0,300.0,163.08621540949264,,0.03606878262781527,1.020385027457365,0.9994193494301487
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_quadratic_forward_dose+600,quadratic_forward,600.0,599.9999999999999,310.58955395472606,,0.021343023716589724,1.009108752653448,0.9997745902168899
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_quadratic_forward_dose-300,quadratic_forward,-300.0,-300.0,-181.02755935434436,,0.028777633165570627,1.015725585215438,0.9995984917041413
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_quadratic_forward_dose-600,quadratic_forward,-600.0,-353.6552656285245,-214.741533739957,,0.025615447342696433,1.011410615193747,0.9996780942891059
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_random_norm_dose+300,random_norm,300.0,300.0,2.3516058614732174,,0.02807747606037167,1.0233560612054826,0.9996120652006883
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_random_norm_dose+600,random_norm,600.0,599.9999999999999,4.467696449928212,,0.016958943006875234,1.0079774568118067,0.9998562884313541
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_random_norm_dose-300,random_norm,-300.0,-300.0,-2.802469522172032,,0.022985617204031233,1.0146173862017596,0.9997384991392644
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_random_norm_dose-600,random_norm,-600.0,-353.6552656285245,-3.3398897316976672,,0.019382569089269462,1.011470809956519,0.999812200908789
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_wrong_variable_ball_x_dose+300,wrong_variable_ball_x,300.0,300.0,14.354616002050705,,0.02965166474547542,1.0224755366709135,0.9995705845861456
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_wrong_variable_ball_x_dose+600,wrong_variable_ball_x,600.0,599.9999999999999,27.268886389496004,,0.016822269223910762,1.0078671824638712,0.9998586928409351
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_wrong_variable_ball_x_dose-300,wrong_variable_ball_x,-300.0,-300.0,-19.219194285256663,,0.022609525780897363,1.0163948375238876,0.9997445216440183
2026-05-14T22-34-33Z-a2015e_clip00_seed2026090702_wrong_variable_ball_x_dose-600,wrong_variable_ball_x,-600.0,-353.6552656285245,-22.841750980269296,,0.018736931151691026,1.01129578714085,0.9998245781839991
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_affine_forward_dose+300,affine_forward,300.0,299.99999999999994,156.75917998764663,,0.03730291539379866,1.0180967593572605,0.9993719129834896
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_affine_forward_dose+600,affine_forward,600.0,600.0,315.07340688012897,,0.020437407766988016,1.0067708711808516,0.999795911379097
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_affine_forward_dose-300,affine_forward,-300.0,-300.0,-156.72486794547962,,0.03740719483747641,1.0180183148513322,0.999369388793409
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_affine_forward_dose-600,affine_forward,-600.0,-408.32613862631575,-213.77269551808433,,0.031410455854587495,1.0095860320812204,0.9995467680377766
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_probe_linear_dose+300,probe_linear,300.0,299.99999999999994,297.15143479195166,0.9905047826398391,0.034244666997931196,1.025054273127161,0.9994487592694936
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_probe_linear_dose+600,probe_linear,600.0,600.0,598.2817191037193,0.9971361985061988,0.018702133954341647,1.0073285391483724,0.999828277415165
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_probe_linear_dose-300,probe_linear,-300.0,-300.0,-297.1744389180499,0.9905814630601663,0.03430967813069156,1.0251369987847025,0.9994458394981074
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_probe_linear_dose-600,probe_linear,-600.0,-408.32613862631575,-406.4024675643416,0.9952888858194439,0.024563415318032304,1.015399497962984,0.9997067880867126
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_quadratic_forward_dose+300,quadratic_forward,300.0,299.99999999999994,160.21578105531916,,0.03573995758346636,1.01649741720167,0.999433984717662
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_quadratic_forward_dose+600,quadratic_forward,600.0,600.0,304.52453309641027,,0.023276679889568514,1.0063547238968447,0.9997368943934413
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_quadratic_forward_dose-300,quadratic_forward,-300.0,-300.0,-177.60816963608892,,0.029828345444709612,1.0147847234788578,0.9995659312064141
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_quadratic_forward_dose-600,quadratic_forward,-600.0,-408.32613862631575,-246.2882219417653,,0.019852731267140863,1.0090183750311026,0.9998045275741437
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_random_norm_dose+300,random_norm,300.0,299.99999999999994,1.5181847259303822,,0.025992204185223522,1.0203040616189276,0.9996649699159298
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_random_norm_dose+600,random_norm,600.0,600.0,3.0911358299677545,,0.015935030915469887,1.0059396587178009,0.9998736986545409
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_random_norm_dose-300,random_norm,-300.0,-300.0,-1.8729939206805284,,0.02203860549506243,1.011771796749928,0.999761494071821
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_random_norm_dose-600,random_norm,-600.0,-408.32613862631575,-2.77273258739109,,0.016300039751669868,1.0067070461016838,0.9998676340703068
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_wrong_variable_ball_x_dose+300,wrong_variable_ball_x,300.0,299.99999999999994,14.531647760592307,,0.026990097765918805,1.019600738077649,0.9996411518700694
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_wrong_variable_ball_x_dose+600,wrong_variable_ball_x,600.0,600.0,26.840963320407752,,0.015165457961236927,1.0060012974726165,0.9998856368174874
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_wrong_variable_ball_x_dose-300,wrong_variable_ball_x,-300.0,-300.0,-18.226710463487052,,0.021439535174581456,1.0138561413985752,0.9997706655287635
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090701_wrong_variable_ball_x_dose-600,wrong_variable_ball_x,-600.0,-408.32613862631575,-25.6662914372597,,0.01597900293697847,1.0057544567607315,0.9998742147201296
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_affine_forward_dose+300,affine_forward,300.0,300.0,156.39791688122136,,0.03710631254714501,1.0176472154682816,0.9993857816531223
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_affine_forward_dose+600,affine_forward,600.0,600.0,315.2919806826119,,0.02077106045576134,1.0071465743266208,0.9997881108536423
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_affine_forward_dose-300,affine_forward,-300.0,-300.0,-156.38068126944893,,0.037247596107805,1.017496284267002,0.9993825664587851
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_affine_forward_dose-600,affine_forward,-600.0,-445.4788671416268,-233.90338170698692,,0.028424787572322807,1.0116973405237346,0.9996056114762019
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_probe_linear_dose+300,probe_linear,300.0,300.0,297.2636326540987,0.9908787755136624,0.03334288254034071,1.0255242806310179,0.9994766241340189
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_probe_linear_dose+600,probe_linear,600.0,600.0,598.4145162695961,0.9973575271159935,0.018518316707666287,1.0075012547086133,0.9998311787892725
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_probe_linear_dose-300,probe_linear,-300.0,-300.0,-297.31493520259687,0.9910497840086563,0.03337304071070137,1.025717596289467,0.9994742102232763
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_probe_linear_dose-600,probe_linear,-600.0,-445.4788671416268,-443.8109809244106,0.9962559700577538,0.023427087876194772,1.0133987670897109,0.9997306897841729
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_quadratic_forward_dose+300,quadratic_forward,300.0,300.0,157.8450120706002,,0.035485498008736224,1.0172383241314902,0.9994462034837882
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_quadratic_forward_dose+600,quadratic_forward,600.0,600.0,300.1780145284481,,0.02326842631046171,1.0061166470195875,0.9997385784599218
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_quadratic_forward_dose-300,quadratic_forward,-300.0,-300.0,-175.3525125574567,,0.031642870092277946,1.0123749723214002,0.9995342389072845
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_quadratic_forward_dose-600,quadratic_forward,-600.0,-445.4788671416268,-267.4166471645055,,0.01936251462454059,1.0074244433269448,0.9998148810521161
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_random_norm_dose+300,random_norm,300.0,300.0,1.8097832767718955,,0.026811558954043756,1.0208521567753037,0.9996439904147215
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_random_norm_dose+600,random_norm,600.0,600.0,4.343120664417484,,0.015561146429120478,1.0063104360340014,0.9998791891181684
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_random_norm_dose-300,random_norm,-300.0,-300.0,-2.162954085762408,,0.022111563922616245,1.0133291542078695,0.9997581092292877
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_random_norm_dose-600,random_norm,-600.0,-445.4788671416268,-4.278936342804286,,0.015071308918262805,1.0063440566367745,0.9998864679421533
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_wrong_variable_ball_x_dose+300,wrong_variable_ball_x,300.0,300.0,13.955117494543856,,0.027458469685255952,1.0197079555196624,0.9996312802723084
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_wrong_variable_ball_x_dose+600,wrong_variable_ball_x,600.0,600.0,26.81350910510332,,0.015379787993561704,1.0063628819672656,0.9998820380210853
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_wrong_variable_ball_x_dose-300,wrong_variable_ball_x,-300.0,-300.0,-17.20623974431203,,0.022550608384273405,1.0136634814304573,0.9997480517545662
2026-05-15T03-56-59Z-e3a44c_clip00_seed2026090702_wrong_variable_ball_x_dose-600,wrong_variable_ball_x,-600.0,-445.4788671416268,-27.4925727628588,,0.015096526210254157,1.0057266541351075,0.9998865766759673
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_affine_forward_dose+300,affine_forward,300.0,300.0,156.58907383364976,,0.03617606710814734,1.0230681912041955,0.9993988052589594
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_affine_forward_dose+600,affine_forward,600.0,600.0,314.84599471493254,,0.019333565209838824,1.0088063661914108,0.999814453158256
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_affine_forward_dose-300,affine_forward,-300.0,-272.0117689584621,-142.1425229389556,,0.039359221348260164,1.027559156635946,0.9992946955734806
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_affine_forward_dose-600,affine_forward,-600.0,-272.0117689584621,-142.1425229389556,,0.039359221348260164,1.027559156635946,0.9992946955734806
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_probe_linear_dose+300,probe_linear,300.0,300.0,296.73590744663613,0.9891196914887871,0.0368228208488954,1.0293682589566788,0.9993681411372134
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_probe_linear_dose+600,probe_linear,600.0,600.0,598.4559476806027,0.9974265794676711,0.019771396315189184,1.0091518646829423,0.999806920208595
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_probe_linear_dose-300,probe_linear,-300.0,-272.0117689584621,-267.6254914005216,0.9838746772805617,0.043362372169111235,1.0314500642788564,0.9991641407921577
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_probe_linear_dose-600,probe_linear,-600.0,-272.0117689584621,-267.6254914005216,0.9838746772805617,0.043362372169111235,1.0314500642788564,0.9991641407921577
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_quadratic_forward_dose+300,quadratic_forward,300.0,300.0,168.04153671787913,,0.034477951542903944,1.0168388622853533,0.9994605244392603
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_quadratic_forward_dose+600,quadratic_forward,600.0,600.0,320.70452656946327,,0.019070913014545495,1.0087434836651021,0.9998189944538345
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_quadratic_forward_dose-300,quadratic_forward,-300.0,-272.0117689584621,-167.28606945094486,,0.02911449327421866,1.0167924469003815,0.9995842541469975
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_quadratic_forward_dose-600,quadratic_forward,-600.0,-272.0117689584621,-167.28606945094486,,0.02911449327421866,1.0167924469003815,0.9995842541469975
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_random_norm_dose+300,random_norm,300.0,300.0,2.0152166513893235,,0.02522053476109331,1.0204974362959907,0.999684111656292
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_random_norm_dose+600,random_norm,600.0,600.0,3.101672192523779,,0.01600250464145874,1.0064336902854871,0.9998726152236058
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_random_norm_dose-300,random_norm,-300.0,-272.0117689584621,-2.0406434999244993,,0.02310749608779064,1.0146209102635577,0.9997359318853449
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_random_norm_dose-600,random_norm,-600.0,-272.0117689584621,-2.0406434999244993,,0.02310749608779064,1.0146209102635577,0.9997359318853449
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_wrong_variable_ball_x_dose+300,wrong_variable_ball_x,300.0,300.0,15.812643986286844,,0.026522060244263238,1.0207674970556762,0.9996500220819005
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_wrong_variable_ball_x_dose+600,wrong_variable_ball_x,600.0,600.0,28.431174198693384,,0.014983130696913873,1.0066295453119933,0.9998880780861907
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_wrong_variable_ball_x_dose-300,wrong_variable_ball_x,-300.0,-272.0117689584621,-18.853609624399155,,0.02271336111207095,1.016166893494682,0.9997423025500167
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090701_wrong_variable_ball_x_dose-600,wrong_variable_ball_x,-600.0,-272.0117689584621,-18.853609624399155,,0.02271336111207095,1.016166893494682,0.9997423025500167
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090702_affine_forward_dose+300,affine_forward,300.0,300.0,156.61831450630802,,0.036584421842809814,1.0228484743717106,0.9993857281085742
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090702_affine_forward_dose+600,affine_forward,600.0,600.0,315.0794473657269,,0.019395037190664443,1.0084813044355447,0.9998139418228544
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090702_affine_forward_dose-300,affine_forward,-300.0,-292.783074185749,-153.04963282092365,,0.03655159615614603,1.024581367815454,0.9993835438946331
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090702_affine_forward_dose-600,affine_forward,-600.0,-292.783074185749,-153.04963282092365,,0.03655159615614603,1.024581367815454,0.9993835438946331
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090702_probe_linear_dose+300,probe_linear,300.0,300.0,296.86773387282244,0.9895591129094081,0.03633159008662736,1.029710871116353,0.9993822423442311
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090702_probe_linear_dose+600,probe_linear,600.0,600.0,598.5524012313597,0.9975873353855995,0.019783767092212006,1.0091774521733483,0.9998063343588652
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090702_probe_linear_dose-300,probe_linear,-300.0,-292.783074185749,-289.5343570623048,0.988904013210193,0.038148610251632305,1.0307495141299476,0.999319565712118
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090702_probe_linear_dose-600,probe_linear,-600.0,-292.783074185749,-289.5343570623048,0.988904013210193,0.038148610251632305,1.0307495141299476,0.999319565712118
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090702_quadratic_forward_dose+300,quadratic_forward,300.0,300.0,166.80328326444248,,0.035073143581734315,1.0171029640130145,0.9994434986432279
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090702_quadratic_forward_dose+600,quadratic_forward,600.0,600.0,318.053506542082,,0.018775266028500354,1.0083628379308063,0.9998256623163656
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090702_quadratic_forward_dose-300,quadratic_forward,-300.0,-292.783074185749,-179.5231903769756,,0.027184025273883076,1.0134670994174317,0.9996445586505496
2026-05-29T18-15-24Z-2b37eb_clip00_seed2026090702_quadratic_forward_dose-600,quadratic_forward,-600.0,-292.783074185749,-179.5231903769756,,0.027184025273883076,1.0134670994174317,0.9996445586505496
